node_index,region_name,module_label,strength,strength_z,participation_coefficient
50,7Networks_RH_Vis_1,4,125.84915470285088,-1.070766280771402,0.788635780469923
51,7Networks_RH_Vis_2,4,110.27025551864035,-1.5938629142610572,0.7502435293669519
52,7Networks_RH_Vis_3,4,174.1110190076754,0.5497345290274773,0.7977037159101578
53,7Networks_RH_Vis_4,4,133.16338900986844,-0.825174387704067,0.7776996407507485
54,7Networks_RH_Vis_5,4,104.73626705921053,-1.7796790427736726,0.7448216897069209
55,7Networks_RH_Vis_6,4,139.45586797258775,-0.6138902319506864,0.8003593308751029
56,7Networks_RH_Vis_7,4,149.80144626315789,-0.2665141361617245,0.7845383302127109
57,7Networks_RH_Vis_8,4,162.69469384868418,0.16640569514272396,0.7942104986634404
58,7Networks_RH_SomMot_1,6,181.85463345175438,0.8097438274280341,0.8115236356186033
59,7Networks_RH_SomMot_2,6,108.40893701754388,-1.6563608757834214,0.7167027668435564
60,7Networks_RH_SomMot_3,6,146.97797295504387,-0.3613186127013285,0.7345723558675007
61,7Networks_RH_SomMot_4,6,139.9138321929825,-0.5985130516303973,0.7260565938446419
62,7Networks_RH_SomMot_5,6,121.35211314035088,-1.2217645813696236,0.7238958342051899
63,7Networks_RH_SomMot_6,6,138.73714844078944,-0.6380228592346476,0.7251156441258797
64,7Networks_RH_SomMot_7,6,142.8414305285088,-0.5002123427410404,0.7398979847100613
65,7Networks_RH_SomMot_8,6,192.76281498574565,1.17601059444762,0.8002279317942493
66,7Networks_RH_DorsAttn_Post_1,6,160.22689689692984,0.0835438534724812,0.7784053204769539
67,7Networks_RH_DorsAttn_Post_2,6,109.61825889583336,-1.6157551695741046,0.6519989045093244
68,7Networks_RH_DorsAttn_Post_3,6,132.68399464035085,-0.8412711335551929,0.7173030593494891
69,7Networks_RH_DorsAttn_Post_4,6,200.7923959736842,1.44562186373295,0.8018404037754099
70,7Networks_RH_DorsAttn_Post_5,6,205.03259580811405,1.587996124743745,0.8147711536697411
71,7Networks_RH_DorsAttn_PrCv_1,6,199.6528950855263,1.407360554547639,0.7857598299856564
72,7Networks_RH_DorsAttn_FEF_1,6,177.54004238486843,0.664871713212157,0.7834738378321692
73,7Networks_RH_SalVentAttn_TempOccPar_1,6,147.88163693421052,-0.3309760589869406,0.7854478326003063
74,7Networks_RH_SalVentAttn_TempOccPar_2,6,163.06656060635967,0.1788919592071268,0.7694216040832771
75,7Networks_RH_SalVentAttn_FrOperIns_1,6,218.71437834868416,2.04739279343542,0.8074095106507437
76,7Networks_RH_SalVentAttn_Med_1,3,131.91204365789477,-0.8671911267053551,0.8103616350563778
77,7Networks_RH_SalVentAttn_Med_2,3,204.4065489495614,1.5669751912205616,0.805958149233328
78,7Networks_RH_Limbic_OFC_1,5,118.83251407565787,-1.3063657956723906,0.7463413775642156
79,7Networks_RH_Limbic_TempPole_1,4,165.77493573574566,0.2698317551231829,0.8057755963606151
80,7Networks_RH_Cont_Par_1,6,147.3316223070176,-0.34944403907030136,0.752003242397844
81,7Networks_RH_Cont_Par_2,6,156.56644398574565,-0.03936409863934141,0.7639015779724676
82,7Networks_RH_Cont_PFCl_1,5,153.9709350899123,-0.12651415651884357,0.7595290951123812
83,7Networks_RH_Cont_PFCl_2,5,162.0996729703947,0.14642652879669932,0.7700799454918951
84,7Networks_RH_Cont_PFCl_3,5,135.31230339802633,-0.7530197464286322,0.7631453116607156
85,7Networks_RH_Cont_PFCl_4,6,195.7447521600877,1.2761358522551105,0.7938295948020259
86,7Networks_RH_Cont_Cing_1,3,178.13766609100878,0.6849382753664631,0.8239109267318334
87,7Networks_RH_Cont_PFCmp_1,5,182.26662291666668,0.8235773017692282,0.8081518825279057
88,7Networks_RH_Cont_pCun_1,4,214.79128582127194,1.9156661245808162,0.8335005926829565
89,7Networks_RH_Default_Par_1,6,141.1787581173246,-0.5560403143199355,0.7599414696958562
90,7Networks_RH_Default_Temp_1,4,185.23918386293852,0.9233877315981585,0.807422473817816
91,7Networks_RH_Default_Temp_2,4,151.97459169736842,-0.19354588293167094,0.8080110119686083
92,7Networks_RH_Default_Temp_3,4,175.80494620175438,0.6066119503472941,0.8051115261368528
93,7Networks_RH_Default_PFCv_1,5,115.89574682236841,-1.4049743716297571,0.7598089104809704
94,7Networks_RH_Default_PFCv_2,5,180.62886476973685,0.7685858827351071,0.7773111894564484
95,7Networks_RH_Default_PFCdPFCm_1,5,143.72709991118418,-0.47047399813888074,0.7726445403290554
96,7Networks_RH_Default_PFCdPFCm_2,5,187.34311834429823,0.9940320711800916,0.7946011731209427
97,7Networks_RH_Default_PFCdPFCm_3,5,153.42271085635966,-0.14492202010265093,0.7820692641314682
98,7Networks_RH_Default_pCunPCC_1,4,152.47281312280703,-0.1768169762677463,0.8274054122820669
99,7Networks_RH_Default_pCunPCC_2,3,158.7969578278509,0.0355304281151466,0.8320053819744704
