FC_mean,FC_std,FC_median,FC_sum,FC_abs_mean,FC_nonzero_fraction,FC_mean_strength,FC_std_strength,id,FC_file
0.04820623980847822,0.3656036094964806,0.027708075009286404,238.6208870519672,0.3012896247971707,1.0,4.772417728605969,7.540487689361598,1131,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-1131\ses-1\FC\Schaefer_100_7NW\sub-1131_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.018553186079159126,0.2691445181904696,-0.028567536734044552,91.83827109183767,0.20712530721910297,1.0,1.8367653908026114,3.491094036544507,662,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0662\ses-1\FC\Schaefer_100_7NW\sub-0662_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.017157161054257648,0.27318447794416756,-0.02362579107284546,84.92794721857535,0.21107510983776703,1.0,1.698558934919456,4.64815155903257,1242,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-1242\ses-1\FC\Schaefer_100_7NW\sub-1242_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.0207519895524037,0.2810730289334111,-0.0048055946826934814,102.72234828439832,0.21608102874465537,1.0,2.0544469728796684,4.276934247731665,234,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0234\ses-1\FC\Schaefer_100_7NW\sub-0234_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.05344189291584674,0.3530528637880607,0.01084249559789896,264.53736993344137,0.28310260248088326,1.0,5.290747382965419,8.644333948139385,130,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0130\ses-1\FC\Schaefer_100_7NW\sub-0130_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.034359482618614344,0.3221489293623656,0.005687234923243523,170.079438962141,0.2534215938548988,1.0,3.4015887793435193,5.574937896486419,846,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0846\ses-1\FC\Schaefer_100_7NW\sub-0846_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.03578327039195085,0.27381694087145547,0.012371593154966831,177.12718844015671,0.21449303371609987,1.0,3.542543765702994,6.5719726122875795,346,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0346\ses-1\FC\Schaefer_100_7NW\sub-0346_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.04969680616654446,0.31384123298532113,0.015605019871145487,245.9991905243951,0.24806310448732058,1.0,4.919983794167347,7.764862810547001,526,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0526\ses-1\FC\Schaefer_100_7NW\sub-0526_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.027507839581750997,0.293602764470568,0.006310696247965097,136.16380592966743,0.22674072699375555,1.0,2.7232760882985896,5.16336612431637,227,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0227\ses-1\FC\Schaefer_100_7NW\sub-0227_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.06946163256456349,0.3934705667827806,0.04921411722898483,343.8350811945893,0.326497384565035,1.0,6.876701608512449,10.671286401694069,935,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0935\ses-1\FC\Schaefer_100_7NW\sub-0935_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.02416212757295609,0.26214458223209053,-0.003989159245975316,119.60253148613265,0.20194944800054973,1.0,2.392050621343078,3.993006307640838,1314,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-1314\ses-1\FC\Schaefer_100_7NW\sub-1314_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.04971591095364427,0.3064648288956468,0.011595743708312511,246.09375922053914,0.24493901321273645,1.0,4.9218752210760615,7.898922601298191,458,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0458\ses-1\FC\Schaefer_100_7NW\sub-0458_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.05319925660595993,0.3034521410008072,0.022595907561481,263.33632019950164,0.2346103702593084,1.0,5.266726394933212,6.757379687805428,212,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0212\ses-1\FC\Schaefer_100_7NW\sub-0212_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.08341148076235372,0.2515320753762998,0.05238492041826248,412.8868297736509,0.20032684949184695,1.0,8.257736599369148,5.076385673104792,1051,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-1051\ses-1\FC\Schaefer_100_7NW\sub-1051_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.08907478409816365,0.23627605076525732,0.06028902903199196,440.9201812859101,0.18910135828848457,1.0,8.818403623959712,4.851413036612261,562,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0562\ses-1\FC\Schaefer_100_7NW\sub-0562_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.0911018336078783,0.2950177657745697,0.04452017322182655,450.95407635899755,0.22977459324719154,1.0,9.019081502830813,7.141910710908271,1014,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-1014\ses-1\FC\Schaefer_100_7NW\sub-1014_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.06288166241495426,0.3175823203701548,0.019903600215911865,311.26422895402357,0.24874332427289725,1.0,6.225284587849164,3.8273400399298096,714,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0714\ses-1\FC\Schaefer_100_7NW\sub-0714_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.0382442113644121,0.38114882204810435,0.0019562385859899223,189.30884625383987,0.2979888124214631,1.0,3.7861769313015246,7.073868828635582,552,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0552\ses-1\FC\Schaefer_100_7NW\sub-0552_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.023178865210398414,0.23774372779220884,-0.0003362571442266926,114.73538279147215,0.18170440014298103,1.0,2.294707664993075,3.850449110240034,601,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0601\ses-1\FC\Schaefer_100_7NW\sub-0601_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.02851965076802622,0.2790845084976448,0.005940614501014352,141.17227130172978,0.21584161740577648,1.0,2.8234454364270642,4.9515917820838204,67,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0067\ses-1\FC\Schaefer_100_7NW\sub-0067_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.11433964703344901,0.350180517005296,0.078265730291605,565.9812528155726,0.2798803715602458,1.0,11.319625041596282,11.674003580420129,1201,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-1201\ses-1\FC\Schaefer_100_7NW\sub-1201_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.10661049987761112,0.41523264790724407,0.09277620911598206,527.721974394175,0.34181887445818354,1.0,10.554439450175378,14.563990874707812,483,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0483\ses-1\FC\Schaefer_100_7NW\sub-0483_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.03949121192663866,0.3561004861090162,-0.012936236336827278,195.48149903686135,0.2818628524999179,1.0,3.9096299774292858,7.467655380638495,170,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0170\ses-1\FC\Schaefer_100_7NW\sub-0170_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.06782801007695047,0.3394559477634843,0.0543720331043005,335.74864988090485,0.27740630335529404,1.0,6.714973013157105,9.785446576452383,767,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0767\ses-1\FC\Schaefer_100_7NW\sub-0767_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.04624723790536254,0.3086516647953608,0.01895488239824772,228.92382763154455,0.24112775129587696,1.0,4.578476555799716,7.634808024110693,603,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0603\ses-1\FC\Schaefer_100_7NW\sub-0603_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.08050186054419192,0.2585992435131121,0.06140856072306633,398.48420969375,0.2102009491148467,1.0,7.969684182572092,6.823797831988171,743,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0743\ses-1\FC\Schaefer_100_7NW\sub-0743_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.11480901979106935,0.34559360801551986,0.07571255415678024,568.3046479657933,0.2806052193208304,1.0,11.366092994569335,10.070113962732693,36,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0036\ses-1\FC\Schaefer_100_7NW\sub-0036_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.06377417051874297,0.3090529197151945,0.013367337174713612,315.6821440677777,0.24174209484254375,1.0,6.313642878764222,7.752819358087496,609,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0609\ses-1\FC\Schaefer_100_7NW\sub-0609_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.08201114061040124,0.2712188000231203,0.04725700989365578,405.95514602148614,0.2162581494082303,1.0,8.119102928010834,8.09391820928473,334,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0334\ses-1\FC\Schaefer_100_7NW\sub-0334_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.06653323198293395,0.2680968024793965,0.03839582949876785,329.3394983155231,0.21263390996389772,1.0,6.586789964147792,6.185292381686018,1181,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-1181\ses-1\FC\Schaefer_100_7NW\sub-1181_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.028619520532404134,0.3007929337949309,-0.016153191216289997,141.66662663540046,0.2333088551919891,1.0,2.8333325140323633,5.4774789346453625,933,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0933\ses-1\FC\Schaefer_100_7NW\sub-0933_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.051916346115320616,0.2890464580356236,0.013422041665762663,256.98591327083705,0.22639257565791884,1.0,5.139718269170698,6.012890571793111,1103,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-1103\ses-1\FC\Schaefer_100_7NW\sub-1103_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.12421313335077094,0.24775958762963174,0.09899827837944031,614.8550100863162,0.20841323595307548,1.0,12.297100186435461,5.308727658367026,25,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0025\ses-1\FC\Schaefer_100_7NW\sub-0025_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.07336509609444167,0.36656377703094745,0.03731836751103401,363.1572256674863,0.29192026682944494,1.0,7.263144541965048,11.064347875267078,756,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0756\ses-1\FC\Schaefer_100_7NW\sub-0756_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.02051234821704448,0.24032453347020805,-0.0031098402105271816,101.53612367437017,0.18659501669757778,1.0,2.0307224808424507,3.4115862339126073,1026,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-1026\ses-1\FC\Schaefer_100_7NW\sub-1026_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.04402713988068196,0.2615244157094416,-0.0008767579856794327,217.9343424093757,0.2027748459554908,1.0,4.358686846282377,4.977921045023886,199,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0199\ses-1\FC\Schaefer_100_7NW\sub-0199_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.09178006759901164,0.2803576442009353,0.05498048476874828,454.3113346151076,0.22018398075602064,1.0,9.08622670323428,7.3520028215882665,636,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0636\ses-1\FC\Schaefer_100_7NW\sub-0636_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.0363094728468959,0.28046636328796537,-0.004049636423587799,179.73189059213473,0.21538915311048518,1.0,3.594637806095925,5.871427599629416,1247,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-1247\ses-1\FC\Schaefer_100_7NW\sub-1247_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.12455887072820299,0.25618026822641515,0.08867800608277321,616.5664101046048,0.214292214758198,1.0,12.33132820525801,6.402731301685405,352,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0352\ses-1\FC\Schaefer_100_7NW\sub-0352_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.06747649448275544,0.29074822309328097,0.03532890975475311,334.0086476896395,0.23121815726619904,1.0,6.680172961894423,6.255267935262036,702,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0702\ses-1\FC\Schaefer_100_7NW\sub-0702_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.03956275000378773,0.31522194512052826,-0.001014613633742556,195.83561251874926,0.24626164194791916,1.0,3.9167122403666146,6.321402140257647,1108,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-1108\ses-1\FC\Schaefer_100_7NW\sub-1108_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.1362571307671044,0.30022706625296175,0.11489573121070862,674.4727972971668,0.2575155866353651,1.0,13.48945592158001,9.488505261986521,823,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0823\ses-1\FC\Schaefer_100_7NW\sub-0823_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.06886603933901099,0.25971408948382774,0.04834027215838432,340.8868947281044,0.2089346117401918,1.0,6.817737890802546,7.00004322593988,799,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0799\ses-1\FC\Schaefer_100_7NW\sub-0799_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.024071051710682998,0.2976461669573078,-0.014699772465974092,119.15170596788084,0.2320657240110288,1.0,2.383034133672627,3.8929217066117374,194,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-0194\ses-1\FC\Schaefer_100_7NW\sub-0194_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
0.04244818896717738,0.27550338114269446,0.011151721235364676,210.11853538752803,0.2194974650055104,1.0,4.202370693668663,5.416348188745809,1250,C:\Users\aure6\Downloads\1000BRAINSconnectomes_Jirsa\FC\sub-1250\ses-1\FC\Schaefer_100_7NW\sub-1250_FC_connectivitymatrix_corr_fisherz_Schaefer_100P_7NW_V1.txt
